date,JNJ,HD,INTC,AMD,MU,NVDA,TSM
2011-07-11,32.8192,36.36,22.85,6.76,7.49,14.89,12.37
2011-07-08,33.3511,36.62,23.09,6.95,7.68,15.43,12.62
2011-07-07,33.4087,37.05,23.23,7.15,7.82,15.725,12.76
2011-07-06,33.4752,36.57,22.75,7.0,7.56,15.67,12.53
2011-07-05,33.3378,36.59,22.44,7.14,7.78,15.88,12.72
2011-07-01,33.3954,36.73,22.53,7.11,7.83,16.145,12.91
2011-06-30,32.8015,36.22,22.16,6.99,7.48,15.935,12.61
2011-06-29,32.7483,35.98,21.39,6.89,7.47,15.74,12.35
2011-06-28,32.4381,36.06,21.49,6.95,7.35,15.5,12.82
2011-06-27,32.571,35.2,21.34,6.92,7.34,15.41,12.53
2011-06-24,32.4735,35.08,21.2,6.9,7.21,15.74,12.4
2011-06-23,32.0569,35.65,21.71,7.06,8.43,16.21,12.84
2011-06-22,31.9106,34.93,21.395,7.06,8.17,15.74,12.92
2011-06-21,31.8264,35.43,21.65,7.22,8.14,15.96,13.27
2011-06-20,31.3256,34.77,21.325,6.89,7.91,15.62,12.9
2011-06-17,30.745,34.53,21.19,7.0,7.83,15.805,12.72
2011-06-16,30.3284,34.5,21.42,7.19,7.865,16.19,13.0
2011-06-15,30.4569,33.88,21.42,7.5,8.07,16.77,13.12
2011-06-14,30.8868,34.75,21.82,7.67,8.4,17.14,13.33
2011-06-13,30.5057,33.51,21.385,7.54,8.29,16.995,12.99
2011-06-10,30.5988,33.47,21.38,7.59,8.44,17.12,13.05
2011-06-09,30.8159,34.33,21.76,7.64,8.49,17.37,13.56
2011-06-08,30.6254,34.1,21.82,7.62,8.5,17.57,13.72
2011-06-07,30.55,34.33,22.06,7.71,8.95,18.06,13.88
2011-06-06,30.3151,34.29,21.829,7.8,9.04,18.07,13.68
2011-06-03,30.8913,34.63,21.73,7.97,9.16,18.46,13.64
2011-06-02,31.0287,35.09,22.085,8.235,9.41,19.045,13.7
2011-06-01,31.2015,35.4,22.0,8.37,9.555,19.14,13.68
2011-05-31,31.5073,36.28,22.51,8.68,10.2,20.04,13.66
2011-05-27,31.0287,36.0,22.21,8.49,10.02,19.5,13.26
2011-05-26,31.0154,36.19,22.5,8.48,9.79,18.82,13.34
2011-05-25,31.2192,36.63,22.68,8.43,9.61,18.36,13.17
2011-05-24,30.9356,36.55,22.61,8.39,9.62,18.141,13.15
2011-05-23,31.0065,36.82,22.86,8.49,9.71,18.07,13.12
2011-05-20,31.2769,37.05,23.22,8.62,10.0,18.09,13.41
2011-05-19,31.3079,37.39,23.54,8.64,10.17,17.78,13.45
2011-05-18,31.3035,37.46,23.88,8.67,10.06,18.04,13.53
2011-05-17,30.6165,37.4,23.55,8.54,9.94,17.63,13.39
2011-05-16,30.6254,36.98,23.64,8.67,10.55,17.701,13.47
2011-05-13,30.6785,37.01,23.41,8.9,10.4,18.26,13.59
2011-05-12,30.776,37.29,23.705,8.93,10.66,20.5,13.82
2011-05-11,30.8868,37.23,23.41,8.88,10.41,19.87,13.5
2011-05-10,31.4187,37.27,23.03,8.94,10.63,19.78,13.75
2011-05-09,31.1927,36.96,22.76,8.94,10.46,19.75,13.67
2011-05-06,30.7938,36.99,23.25,8.92,10.87,19.32,13.75
2011-05-05,29.934,37.01,23.61,8.87,10.91,18.66,13.55
2011-05-04,29.8941,37.19,23.5,8.79,10.74,18.65,13.44
2011-05-03,30.8115,37.35,23.23,8.8,10.9,18.79,13.46
2011-05-02,30.9134,37.35,22.91,9.03,11.24,19.73,13.51
2011-04-29,30.9976,37.15,23.15,9.1,11.32,20.0,13.5
2011-04-28,30.6254,37.47,22.8,9.07,11.48,19.51,13.41
2011-04-27,30.4038,37.32,22.63,8.95,11.795,19.3,13.29
2011-04-26,30.3506,37.21,22.48,8.88,11.61,19.3,12.56
2011-04-25,29.7788,37.56,21.94,8.7,11.33,18.81,12.28
2011-04-21,29.6414,37.8,21.46,8.71,11.52,18.52,12.56
2011-04-20,29.4908,37.94,21.41,8.63,11.39,18.57,12.45
2011-04-19,28.5201,37.77,19.86,8.27,10.52,18.02,11.96
2011-04-18,28.467,37.76,19.62,8.2,10.42,18.09,11.95
2011-04-15,28.8304,38.17,19.75,8.27,10.75,18.71,12.21
2011-04-14,28.5645,37.84,19.58,8.19,10.65,18.51,12.31
2011-04-13,28.56,37.67,19.78,8.2,10.62,17.76,12.26
2011-04-12,28.5423,37.76,19.76,8.26,10.53,17.37,12.23
2011-04-11,28.7639,37.6,20.12,8.42,10.74,17.32,12.51
2011-04-08,29.0077,37.46,20.02,8.47,11.07,17.55,12.65
2011-04-07,29.1229,37.83,20.03,8.41,11.14,18.1,12.72
2011-04-06,29.3755,37.5,19.95,8.43,11.24,17.46,12.77
2011-04-05,29.8365,37.6,19.71,8.11,11.015,17.58,12.46
2011-04-04,29.9384,37.47,19.49,8.1,11.19,17.55,12.18
2011-04-01,29.8586,37.56,19.72,8.36,11.3,18.2,12.21
2011-03-31,29.6414,37.06,20.18,8.6,11.47,18.46,12.18
2011-03-30,29.2204,37.57,20.46,8.79,11.58,18.45,12.11
2011-03-29,28.9456,37.7,20.28,8.68,11.76,19.17,12.06
2011-03-28,29.1273,36.65,20.34,8.69,11.55,19.32,12.17
2011-03-25,29.278000000000002,37.42,20.37,8.88,11.55,18.63,12.24
2011-03-24,29.021,37.36,20.38,8.83,11.5,19.23,12.28
2011-03-23,29.2824,36.62,20.29,8.59,10.61,17.81,12.04
2011-03-22,29.2603,36.29,20.145,8.36,10.35,17.445,11.82
2011-03-21,29.3268,36.43,20.19,8.55,10.36,17.76,11.94
2011-03-18,28.3827,36.0,19.93,8.55,10.07,17.62,11.75
2011-03-17,28.1523,35.76,19.9,8.31,10.21,17.86,11.61
2011-03-16,27.5673,35.68,19.8075,8.12,10.055,17.53,11.43
2011-03-15,27.8465,36.29,20.18,8.28,10.43,17.66,11.91
2011-03-14,28.6221,36.68,20.84,8.43,10.36,18.2,12.16
2011-03-11,28.9545,37.14,20.87,8.65,10.24,18.05,12.21
2011-03-10,28.8127,37.07,20.79,8.42,9.925,17.92,12.11
2011-03-09,28.9633,37.67,21.2,8.67,10.32,19.14,12.52
2011-03-08,28.7683,37.04,21.13,8.99,10.89,19.55,12.35
2011-03-07,28.4005,36.87,21.21,8.84,11.03,20.47,12.2
2011-03-04,28.5999,37.22,21.56,9.225,11.64,20.755,12.41
2011-03-03,28.7151,37.55,21.79,9.28,11.57,20.87,12.26
2011-03-02,28.2276,36.66,21.49,9.17,11.09,20.75,12.21
2011-03-01,28.1346,36.76,21.39,9.025,10.96,21.65,12.18
2011-02-28,28.6176,37.47,21.47,9.21,11.13,22.66,12.29
2011-02-25,28.3694,37.08,21.86,9.29,11.44,23.12,12.29
2011-02-24,27.9528,37.14,21.285,9.1,10.91,22.65,12.12
2011-02-23,28.0858,37.3,21.15,8.55,10.55,22.11,12.28
2011-02-22,28.0681,38.09,21.81,8.85,10.921,23.21,12.41
2011-02-18,28.6531,38.48,22.14,9.18,11.700999999999999,25.63,12.81
2011-02-17,27.9573,38.18,21.97,9.44,11.8,25.68,13.07
2011-02-16,27.4786,37.86,21.75,8.99,11.63,23.38,12.89
2011-02-15,27.1728,37.69,21.45,8.6,11.67,22.55,12.82
2011-02-14,26.8581,37.58,21.57,8.63,11.65,23.11,12.89
2011-02-11,26.734,37.48,21.76,8.28,11.321,23.47,12.94
2011-02-10,26.4991,37.31,21.8,8.22,11.31,22.82,12.84
2011-02-09,26.2288,37.17,21.46,8.23,11.26,23.29,13.09
2011-02-08,26.3795,37.16,21.635,8.24,11.44,23.872,13.42
2011-02-07,26.375,36.6,21.69,8.33,11.29,24.601,13.66
2011-02-04,26.1534,36.8,21.68,8.4,11.05,25.67,13.62
2011-02-03,26.2288,36.7,21.57,8.33,10.895,25.095,13.36
2011-02-02,26.087,36.56,21.56,8.29,10.89,25.58,13.34
2011-02-01,26.2465,36.99,21.48,8.22,10.81,24.47,13.21
2011-01-31,26.1002,36.77,21.46,7.83,10.54,23.92,13.07
2011-01-28,26.0382,36.7,21.46,7.49,10.37,23.76,13.11
2011-01-27,26.18,37.98,21.75,7.75,10.59,24.471,13.31
2011-01-26,26.2066,37.42,21.75,7.4910000000000005,9.95,24.54,13.24
2011-01-25,25.9407,37.16,21.55,7.48,9.975,23.97,13.22
2011-01-24,26.1446,36.65,21.24,7.68,10.05,24.73,13.45
2011-01-21,25.9318,36.51,20.82,7.54,9.8375,22.219,13.27
2011-01-20,25.8122,36.49,20.95,8.02,9.6,22.429000000000002,13.26
2011-01-19,25.5108,35.63,21.01,7.93,9.37,22.41,13.53
2011-01-18,25.6305,36.02,21.0825,8.1025,9.66,23.035,13.55
2011-01-14,25.6039,35.89,21.08,8.2,9.71,23.59,13.68
2011-01-13,25.5773,35.27,21.29,8.26,9.63,23.39,13.37
2011-01-12,25.430999999999997,34.83,21.3025,8.39,9.34,23.3525,13.51
2011-01-11,25.0632,34.86,21.05,8.36,8.72,20.31,13.42
2011-01-10,24.6332,34.39,20.69,9.19,8.55,20.631,13.22
2011-01-07,24.7396,34.38,20.66,8.83,8.645,19.87,13.07
2011-01-06,24.6864,34.42,20.77,8.69,8.58,19.33,12.87
2011-01-05,24.5446,34.56,20.94,8.91,8.54,16.98,12.36
2011-01-04,24.651,34.67,21.15,8.77,8.44,15.77,12.63
2011-01-03,25.01,35.31,20.85,8.47,8.275,15.82,12.59
2010-12-31,24.5845,35.06,21.03,8.18,8.02,15.4,12.54
2010-12-30,24.682,34.86,21.02,8.14,7.9,14.99,12.4
2010-12-29,24.6643,34.89,20.94,8.08,7.75,14.94,12.31
2010-12-28,24.6022,35.09,20.88,8.09,7.76,14.94,12.24
2010-12-27,24.5668,35.24,20.84,8.05,7.81,15.0,12.31
2010-12-23,24.5756,35.09,20.84,8.04,7.94,14.92,12.23
2010-12-22,24.4959,35.18,20.89,8.111,8.28,15.03,12.3
2010-12-21,24.3762,35.08,21.1,8.14,8.14,14.87,12.39
2010-12-20,24.3097,35.2,21.23,8.24,8.115,14.31,12.33
2010-12-17,24.0039,35.1,21.46,8.1,8.21,14.37,12.69
2010-12-16,23.8665,35.12,21.3,8.03,8.05,14.2875,12.32
2010-12-15,23.8488,34.79,21.28,8.02,7.92,14.27,12.12
2010-12-14,24.2521,34.72,21.47,8.05,8.065,14.5925,11.91
2010-12-13,24.0394,34.56,21.5,8.23,8.14,14.5685,11.9
2010-12-10,24.0482,34.4,21.91,8.07,8.25,14.9475,12.08
2010-12-09,24.0128,34.32,21.81,7.95,8.19,14.8625,12.03
2010-12-08,23.901999999999997,34.03,21.82,8.17,7.94,15.11,11.91
2010-12-07,23.6538,33.55,21.58,8.02,7.92,14.98,11.83
2010-12-06,23.6006,33.34,21.7,7.819,7.955,14.5125,11.89
2010-12-03,23.4809,33.48,21.69,7.65,7.919,14.79,11.97
2010-12-02,23.2726,33.36,21.7,7.54,7.91,14.38,11.54
2010-12-01,22.7984,31.61,21.48,7.51,7.39,14.21,11.11
2010-11-30,22.6521,30.21,21.1575,7.29,7.269,13.609000000000002,10.75
2010-11-29,22.6477,30.69,21.33,7.38,7.571000000000001,13.75,10.81
2010-11-26,22.691999999999997,31.0,21.34,7.55,7.63,13.6,11.0
2010-11-24,22.9136,31.16,21.3875,7.62,7.75,13.77,11.0
2010-11-23,22.6034,30.91,21.0875,7.32,7.42,13.44,10.74
2010-11-22,22.7674,31.09,21.25,7.41,7.321000000000001,13.76,11.13
2010-11-19,22.5413,31.22,21.135,7.47,7.39,13.752,11.08
2010-11-18,22.4527,30.87,21.015,7.35,7.2875,13.32,11.04
2010-11-17,22.3153,30.83,21.08,7.33,7.1,12.92,10.89
2010-11-16,22.364,31.71,21.07,7.43,7.22,12.7125,10.86
2010-11-15,23.02,31.39,21.295,7.565,7.42,13.1005,11.06
2010-11-12,23.0067,31.44,21.53,7.63,7.72,13.26,11.05
2010-11-11,22.7319,31.7,21.21,7.63,7.85,12.610999999999999,11.06
2010-11-10,22.6521,31.68,21.04,7.75,7.871,12.74,11.25
2010-11-09,22.4748,31.47,21.16,7.91,7.9,12.59,11.14
2010-11-08,22.6566,31.49,21.23,8.14,8.24,12.6575,11.0
2010-11-05,22.6566,31.92,21.24,8.04,8.655,12.605,11.18
2010-11-04,22.5325,31.94,20.97,8.0,8.56,12.4,11.26
2010-11-03,22.3242,31.46,20.48,7.64,8.09,12.38,10.93
2010-11-02,22.3109,31.51,20.34,7.535,8.11,12.285,10.84
2010-11-01,22.1026,30.71,20.57,7.36,8.14,12.04,10.89
2010-10-29,22.0804,30.9,20.05,7.335,8.255,12.0205,10.91
2010-10-28,22.0095,31.19,20.47,7.63,7.94,12.05,10.76
2010-10-27,22.0183,30.9,20.19,7.35,7.97,12.04,10.65
2010-10-26,22.1956,31.29,20.04,7.2,7.72,11.87,10.62
2010-10-25,22.2355,31.4,19.87,7.26,7.81,11.91,10.68
2010-10-22,22.2045,31.48,19.835,6.89,7.69,11.8,10.6
2010-10-21,21.8145,31.81,19.76,6.89,7.5,11.09,10.41
2010-10-20,21.8056,30.73,19.64,6.82,7.69,11.29,10.33
2010-10-19,21.4289,30.41,19.21,6.95,7.3,11.2875,10.2
2010-10-18,21.9253,30.53,19.19,6.96,7.539,11.36,10.3
2010-10-15,21.8632,30.7,19.32,7.12,7.61,11.2895,10.34
2010-10-14,21.6594,30.81,19.32,7.138999999999999,7.59,11.16,10.37
2010-10-13,21.6283,31.0,19.24,7.22,7.65,11.34,10.43
2010-10-12,21.3668,31.41,19.77,7.3,7.75,11.015,10.27
2010-10-11,21.358,31.79,19.56,7.24,7.67,10.81,10.34
2010-10-08,21.3314,31.89,19.52,7.05,7.59,10.86,10.36
2010-10-07,21.2117,31.74,19.4,6.87,7.11,10.7,10.28
2010-10-06,21.0477,31.74,19.31,6.86,6.95,10.78,10.3
2010-10-05,21.1674,31.74,19.15,6.98,6.93,11.32,10.41
2010-10-04,20.2987,31.67,18.87,6.94,6.99,11.24,10.21
2010-10-01,20.2278,31.82,19.32,7.05,7.29,11.35,10.25
2010-09-30,19.9619,31.68,19.2,7.11,7.21,11.682,10.14
2010-09-29,19.7358,31.81,19.24,7.28,7.29,11.88,10.28
2010-09-28,19.7624,31.81,19.505,6.95,7.149,11.970999999999998,10.09
2010-09-27,19.7226,31.6,19.235,7.02,7.03,11.995,9.89
2010-09-24,19.8688,31.64,19.4225,6.84,7.199,12.26,9.98
2010-09-23,19.4478,30.84,18.98,6.4,6.67,11.62,9.66
2010-09-22,19.5807,30.88,19.01,6.26,6.72,11.39,9.8
2010-09-21,19.5142,30.91,19.14,6.171,6.881,11.29,9.9
2010-09-20,19.6605,30.65,18.9301,6.09,6.9401,10.7099,10.07
2010-09-17,19.4744,29.89,18.81,6.12,6.76,10.55,9.9075
2010-09-16,19.594,29.95,18.97,6.15,7.1,10.565,9.96
2010-09-15,19.6694,29.94,18.72,6.22,6.94,10.56,9.88
2010-09-14,19.7713,29.97,18.74,6.27,7.27,10.54,9.93
2010-09-13,19.7314,29.99,18.5575,6.18,7.051,10.64,9.86
2010-09-10,19.7048,29.68,17.97,5.81,6.51,10.07,9.48
2010-09-09,19.6472,29.41,18.0,5.86,6.8,10.18,9.51
2010-09-08,19.4478,29.45,17.9,5.83,6.6,10.32,9.52
2010-09-07,19.3325,29.33,18.12,5.95,6.7455,9.99,9.5
2010-09-03,19.8688,29.85,18.43,6.09,7.0489999999999995,9.899,9.77
2010-09-02,19.5187,29.41,18.28,5.93,6.83,9.57,9.47
2010-09-01,19.6029,28.67,18.14,5.76,6.73,9.401,9.58
2010-08-31,19.0179,27.82,17.665,5.61,6.4585,9.325,9.4
2010-08-30,19.1508,27.99,17.96,5.78,6.54,9.64,9.42
2010-08-27,19.6383,28.74,18.37,6.08,6.83,10.12,9.65
2010-08-26,19.2793,28.38,18.18,5.87,6.78,9.8,9.43
2010-08-25,19.3104,28.33,18.48,6.13,7.1,9.92,9.47
2010-08-24,19.2395,27.78,18.405,5.99,7.06,9.72,9.54
2010-08-23,19.4034,27.83,18.7,6.14,7.38,9.82,9.69
2010-08-20,19.4965,28.17,18.91,6.25,7.12,9.97,9.68
2010-08-19,19.7624,28.22,18.9,6.42,7.18,9.88,9.64
2010-08-18,20.1347,28.86,19.59,6.57,7.45,9.32,9.77
2010-08-17,20.2766,28.31,19.53,6.63,7.31,9.27,9.88
2010-08-16,19.9397,27.38,19.47,6.62,7.18,9.15,9.77
2010-08-13,20.0328,27.31,19.15,6.49,7.28,9.39,9.7
2010-08-12,19.891,27.61,19.45,6.57,7.37,8.961,9.77
2010-08-11,19.984,27.71,19.425,6.49,7.149,8.8825,9.73
2010-08-10,20.7242,28.24,19.82,6.83,7.27,9.2425,9.93
2010-08-09,20.7995,28.7,20.65,7.42,7.54,9.64,9.95
2010-08-06,20.6799,28.68,20.65,7.45,7.58,9.55,9.96
2010-08-05,20.9192,28.71,20.67,7.5,7.7,9.44,10.12
2010-08-04,20.9901,28.72,20.73,7.52,7.64,9.32,10.22
2010-08-03,21.0078,28.45,20.87,7.51,7.47,8.94,10.23
2010-08-02,21.2117,29.12,21.15,7.65,7.65,9.18,10.26
2010-07-30,20.6223,28.51,20.6,7.49,7.28,9.19,10.1
2010-07-29,20.6045,28.05,21.03,7.78,7.78,9.13,10.18
2010-07-28,20.8439,28.08,21.33,7.98,8.24,10.13,10.46
2010-07-27,21.2339,28.58,21.58,8.21,8.43,10.46,10.44
2010-07-26,20.8572,28.99,21.71,8.07,8.51,10.55,10.57
2010-07-23,20.3696,28.25,21.69,7.82,8.48,10.36,10.46
2010-07-22,20.2234,28.22,21.78,7.61,8.54,10.54,10.38
2010-07-21,19.9707,27.47,21.26,7.4,8.17,10.37,10.1
2010-07-20,20.3297,27.93,21.65,7.6,8.45,10.72,10.3
2010-07-19,20.0815,27.07,21.59,7.44,8.43,10.46,10.13
2010-07-16,19.9796,27.11,21.02,7.37,8.27,10.05,9.92
2010-07-15,20.3829,28.34,21.51,7.41,8.66,10.72,10.15
2010-07-14,20.25,28.28,21.36,7.44,8.75,11.03,10.15
2010-07-13,20.3962,28.64,21.01,7.52,8.73,10.92,10.14
2010-07-12,20.0461,28.31,20.57,7.36,8.55,10.54,10.07
2010-07-09,20.1037,28.26,20.24,7.34,8.57,10.35,10.15
2010-07-08,19.891,28.15,20.1,7.37,8.69,10.31,10.09
2010-07-07,19.5497,28.01,20.1425,7.39,8.89,10.63,10.0
2010-07-06,18.9913,27.34,19.480999999999998,7.04,8.35,10.14,9.84
2010-07-02,18.7431,27.76,19.2,7.17,8.22,10.25,9.89
2010-07-01,18.8494,27.92,19.25,7.39,8.38,10.38,9.79
2010-06-30,19.1685,28.07,19.45,7.32,8.49,10.21,9.76
2010-06-29,19.368,28.63,19.79,7.48,8.67,10.48,9.81
2010-06-28,20.2677,29.59,20.36,8.05,10.02,11.1,10.04
2010-06-25,20.0372,30.2,20.0325,8.09,9.46,11.08,10.02
2010-06-24,19.6782,29.67,20.32,8.13,9.62,11.11,9.94
2010-06-23,19.7226,30.5,20.81,8.56,9.82,11.69,10.15
2010-06-22,20.1569,30.61,20.98,8.58,9.6425,11.56,10.09
2010-06-21,20.8217,31.43,21.19,8.8,9.92,12.01,10.36
2010-06-18,20.8306,31.94,21.4,8.83,10.0,12.3,10.2
2010-06-17,20.8704,31.91,21.52,8.91,9.92,12.22,10.29
2010-06-16,20.7242,32.14,21.489,8.9,9.91,11.77,10.31
2010-06-15,20.7995,32.26,21.48,8.82,9.68,11.9225,10.27
2010-06-14,20.2101,32.06,20.89,8.28,8.91,11.36,9.85
2010-06-11,20.0771,32.22,20.64,8.12,8.93,11.61,9.8
2010-06-10,19.9707,32.72,20.55,8.01,8.77,11.35,9.79
2010-06-09,19.1553,31.76,19.93,7.61,8.53,10.91,9.56
2010-06-08,19.1021,31.81,20.18,7.77,8.54,11.18,9.51
2010-06-07,18.8184,31.55,20.3075,7.71,8.38,11.5025,9.43
2010-06-04,19.2217,32.15,20.945,8.105,8.8575,12.095,9.62
2010-06-03,20.0727,33.43,21.9,8.69,9.24,12.7,9.91
2010-06-02,19.8378,33.87,21.81,8.54,9.18,12.72,10.08
2010-06-01,18.9824,33.54,21.18,8.14,8.66,12.58,9.85
2010-05-28,19.7093,33.86,21.42,8.57,9.09,13.14,9.75
2010-05-27,19.7757,34.55,21.76,8.8,9.44,13.5,9.89
2010-05-26,19.0356,34.04,20.7,8.22,8.69,12.75,9.46
2010-05-25,18.6145,33.98,20.85,8.15,8.8,12.69,9.57
2010-05-24,18.9647,33.22,20.67,8.09,8.79,12.36,9.6
2010-05-21,19.1553,33.02,20.9075,8.4,8.93,12.73,9.79
2010-05-20,19.0134,32.89,20.79,8.09,8.74,12.46,9.63
2010-05-19,20.0638,34.38,21.6,8.47,8.96,12.76,9.82
2010-05-18,20.3785,34.73,21.43,8.42,9.075,12.56,9.73
2010-05-17,20.8217,35.59,22.02,8.85,9.17,12.99,9.97
2010-05-14,20.9369,35.2,21.89,8.8,8.94,12.96,9.87
2010-05-13,21.584,35.27,22.5,9.42,9.14,14.65,10.25
2010-05-12,21.9696,35.89,23.09,9.49,9.33,14.68,10.23
2010-05-11,21.6328,35.63,22.28,9.07,8.82,14.4,10.17
2010-05-10,21.4776,35.29,22.55,8.99,9.09,14.56,10.3
2010-05-07,20.3829,33.43,21.31,8.38,8.57,13.96,9.89
2010-05-06,20.5646,33.96,21.51,8.27,8.75,14.2,9.77
2010-05-05,21.4821,35.24,22.1725,8.58,9.26,14.5,9.96
2010-05-04,22.0494,35.42,22.56,8.68,9.52,14.75,10.09
2010-05-03,22.4793,35.87,23.26,9.29,9.89,15.54,10.66
2010-04-30,21.779,35.23,22.84,9.07,9.35,15.71,10.59
2010-04-29,21.8056,35.56,23.49,9.72,10.21,16.65,10.56
2010-04-28,21.6549,35.19,23.26,9.55,10.24,16.16,10.5
2010-04-27,21.5131,35.29,23.35,9.58,10.34,16.13,10.6
2010-04-26,22.2444,36.49,23.82,9.97,10.97,16.6,10.99
2010-04-23,22.1779,36.39,24.04,9.76,11.0,16.44,10.96
2010-04-22,21.8012,35.72,23.99,9.86,10.93,16.67,10.97
2010-04-21,21.522,35.27,23.8,9.78,10.74,16.6,10.84
2010-04-20,21.4909,35.18,24.12,9.77,10.75,17.04,10.9
2010-04-19,21.0034,35.17,24.0,9.58,10.79,16.98,10.84
2010-04-16,21.03,35.01,23.92,9.81,10.92,17.06,10.85
2010-04-15,21.2073,35.14,24.221,10.16,11.18,18.01,11.13
2010-04-14,21.2206,34.98,23.52,9.89,11.3,17.88,11.25
2010-04-13,21.0699,34.34,22.7699,9.56,10.76,17.66,10.67
2010-04-12,21.1585,33.48,22.539,9.42,10.82,17.3,10.59
2010-04-09,21.0876,33.25,22.55,9.3,10.73,16.99,10.62
2010-04-08,20.8793,32.97,22.31,9.42,10.58,16.88,10.62
2010-04-07,21.0965,32.61,22.45,9.66,10.56,17.16,10.85
2010-04-06,21.2738,32.55,22.4,9.35,10.23,17.05,10.83
2010-04-05,21.03,32.66,22.59,9.53,10.6,17.48,10.73
2010-04-01,20.7286,32.38,22.39,9.37,10.17,17.22,10.6
2010-03-31,20.2322,32.35,22.29,9.27,10.37,17.4,10.49
2010-03-30,20.4228,32.69,22.34,9.27,10.79,17.63,10.55
2010-03-29,20.4139,32.6,22.33,9.11,10.63,17.56,10.54
2010-03-26,20.0771,32.75,22.24,9.02,10.49,17.34,10.36
2010-03-25,20.2367,32.62,22.35,9.03,10.38,17.34,10.42
2010-03-24,20.4494,32.32,22.43,9.23,10.43,17.29,10.33
2010-03-23,20.5735,32.59,22.6725,9.45,10.54,17.89,10.27
2010-03-22,20.3209,32.67,22.24,9.31,10.33,17.53,10.18
2010-03-19,20.3652,32.36,21.9925,9.11,9.95,17.25,10.09
2010-03-18,20.7419,32.4,22.2,9.39,10.16,17.46,10.34
2010-03-17,20.7242,32.52,22.2425,9.67,10.4,18.1,10.42
2010-03-16,20.671,32.55,22.01,9.4,10.21,17.755,10.29
2010-03-15,20.64,32.69,21.17,8.92,9.73,17.16,10.14
2010-03-12,20.6799,32.45,21.27,8.93,9.97,17.25,10.33
2010-03-11,20.897,32.13,21.25,8.95,9.8,17.19,10.5
2010-03-10,20.7818,31.71,21.19,8.92,9.87,17.59,10.34
2010-03-09,20.6666,31.68,20.94,8.63,9.41,17.55,10.25
2010-03-08,20.5558,31.96,20.77,8.64,9.59,16.92,10.23
2010-03-05,20.7818,31.8,20.79,8.61,9.46,17.17,10.13
2010-03-04,20.7641,31.44,20.53,8.5,9.41,16.66,9.87
2010-03-03,20.3342,31.47,20.52,8.35,9.45,16.63,9.86
2010-03-02,20.1968,31.36,20.6975,8.38,9.57,16.84,9.95
2010-03-01,20.055,31.43,20.87,8.21,9.77,16.85,9.95
2010-02-26,19.6472,31.2,20.53,7.91,9.06,16.2,9.75
2010-02-25,19.5763,31.36,20.63,7.89,9.07,16.4,9.75
2010-02-24,19.4611,31.36,20.7,8.05,9.09,16.55,9.82
2010-02-23,19.04,30.75,20.387999999999998,7.79,8.61,16.21,9.85
2010-02-22,19.2661,30.32,20.87,7.9,8.94,16.61,10.0
2010-02-19,19.0577,30.15,20.82,7.93,8.9,16.58,10.02
2010-02-18,18.9204,30.3,20.84,7.95,8.76,16.67,10.06
2010-02-17,18.9336,30.02,20.66,8.03,8.73,17.84,10.02
2010-02-16,18.8096,29.44,20.72,8.06,8.63,17.67,9.91
2010-02-12,18.4683,29.0,20.43,7.87,8.44,17.35,9.71
2010-02-11,18.4461,28.99,20.06,7.84,8.53,17.12,9.89
2010-02-10,18.2157,28.65,19.69,7.64,8.54,16.37,9.7
2010-02-09,18.3265,28.87,19.65,7.54,9.08,16.06,9.6
2010-02-08,18.0029,28.59,19.35,7.42,8.91,16.19,9.61
2010-02-05,18.0605,27.98,19.47,7.35,8.7,16.22,9.56
2010-02-04,18.3398,27.93,19.02,7.19,8.61,15.9,9.68
2010-02-03,19.0312,28.47,19.68,7.81,9.02,16.88,10.06
2010-02-02,19.1907,29.03,19.91,7.91,9.35,16.74,9.96
2010-02-01,19.0932,28.39,19.61,7.98,9.17,16.57,10.08
2010-01-29,18.6988,28.01,19.4,7.46,8.72,15.39,10.16
2010-01-28,19.2528,27.34,19.92,7.88,9.4,16.09,10.05
2010-01-27,19.4611,27.84,20.24,8.19,9.72,16.65,9.99
2010-01-26,20.0904,27.73,20.0,8.09,9.44,16.21,10.0
2010-01-25,20.0417,27.62,20.32,8.07,9.33,16.74,10.15
2010-01-22,19.8511,27.72,19.91,7.88,9.13,16.46,10.09
2010-01-21,20.2012,28.48,20.84,8.99,9.8,17.05,10.59
2010-01-20,20.3741,28.66,21.08,8.87,9.98,17.355,10.8
2010-01-19,20.3741,28.88,21.05,9.01,10.28,17.43,10.96
2010-01-15,19.9087,28.57,20.8,8.84,10.13,17.11,10.6
2010-01-14,20.2322,28.3,21.48,9.0,10.73,17.63,10.87
2010-01-13,20.3519,28.13,20.96,9.15,10.46,17.91,10.98
2010-01-12,20.2677,27.98,20.608,8.65,10.26,17.67,10.7
2010-01-11,20.5691,28.16,20.95,9.14,10.9,18.29,11.04
2010-01-08,20.1214,28.98,20.83,9.43,11.1,18.55,11.1
2010-01-07,20.0062,29.12,20.6,9.47,10.84,18.51,11.11
2010-01-06,20.1392,28.78,20.8,9.57,11.22,18.88,11.49
2010-01-05,20.0239,28.88,20.87,9.71,11.17,18.76,11.53
2010-01-04,20.2012,28.67,20.88,9.7,10.85,18.49,11.58
2009-12-31,19.7536,28.93,20.4,9.68,10.56,18.68,11.44
2009-12-30,19.6605,29.13,20.59,9.72,10.64,18.67,11.28
2009-12-29,19.6118,29.27,20.402,9.75,10.38,18.02,11.24
